match_id,start_time,lobby_type,r1_hero,r1_level,r1_xp,r1_gold,r1_lh,r1_kills,r1_deaths,r1_items,r2_hero,r2_level,r2_xp,r2_gold,r2_lh,r2_kills,r2_deaths,r2_items,r3_hero,r3_level,r3_xp,r3_gold,r3_lh,r3_kills,r3_deaths,r3_items,r4_hero,r4_level,r4_xp,r4_gold,r4_lh,r4_kills,r4_deaths,r4_items,r5_hero,r5_level,r5_xp,r5_gold,r5_lh,r5_kills,r5_deaths,r5_items,d1_hero,d1_level,d1_xp,d1_gold,d1_lh,d1_kills,d1_deaths,d1_items,d2_hero,d2_level,d2_xp,d2_gold,d2_lh,d2_kills,d2_deaths,d2_items,d3_hero,d3_level,d3_xp,d3_gold,d3_lh,d3_kills,d3_deaths,d3_items,d4_hero,d4_level,d4_xp,d4_gold,d4_lh,d4_kills,d4_deaths,d4_items,d5_hero,d5_level,d5_xp,d5_gold,d5_lh,d5_kills,d5_deaths,d5_items,first_blood_time,first_blood_team,first_blood_player1,first_blood_player2,radiant_bottle_time,radiant_courier_time,radiant_flying_courier_time,radiant_tpscroll_count,radiant_boots_count,radiant_ward_observer_count,radiant_ward_sentry_count,radiant_first_ward_time,dire_bottle_time,dire_courier_time,dire_flying_courier_time,dire_tpscroll_count,dire_boots_count,dire_ward_observer_count,dire_ward_sentry_count,dire_first_ward_time,duration,radiant_win,tower_status_radiant,tower_status_dire,barracks_status_radiant,barracks_status_dire
98558,1449427378,0,112,2,597,704,1,0,0,11,71,2,492,667,1,0,1,4,21,5,2250,1875,25,0,0,7,60,2,726,735,2,0,2,8,72,4,1561,1495,20,0,0,8,47,3,1033,1570,21,0,0,9,68,3,1136,1118,3,2,0,12,55,3,996,861,8,0,0,9,27,2,672,934,1,1,0,4,106,5,1900,1097,12,0,0,6,50.0,1.0,8.0,3.0,122.0,-77.0,208.0,3,4,4,0,1.0,154.0,-70.0,182.0,3,3,2,0,-18.0,2490,1,1982,0,63,0
12140,1435376837,7,44,2,637,1106,15,0,0,9,13,5,1970,1208,13,0,0,5,37,2,581,538,1,0,1,8,71,3,732,748,6,0,0,7,7,2,566,585,3,0,0,8,18,3,1178,1986,27,1,0,13,21,5,2134,1083,12,0,0,6,101,3,914,584,2,0,0,9,85,3,503,568,1,0,0,9,51,4,1465,848,8,0,0,6,19.0,1.0,5.0,,161.0,-62.0,210.0,0,2,2,0,-15.0,142.0,-84.0,206.0,3,2,2,0,0.0,2320,0,0,1926,0,63
112695,1450013552,1,21,5,2163,1350,16,0,0,6,28,3,1397,749,6,0,0,6,8,3,1199,1493,23,0,0,8,50,3,807,875,1,1,0,7,26,2,300,543,0,0,0,8,84,2,564,577,3,0,0,11,100,3,905,1390,21,0,0,7,55,4,1337,702,5,0,1,6,11,5,1937,1301,16,0,0,2,25,3,770,500,0,0,0,9,-10.0,0.0,3.0,7.0,149.0,-84.0,199.0,1,3,2,1,5.0,4.0,-84.0,203.0,2,3,3,0,-30.0,1513,1,2047,548,63,15
23492,1439255305,0,73,4,1344,2551,26,0,0,6,57,2,223,500,0,0,0,5,39,4,1496,981,12,0,0,8,20,3,735,562,2,0,0,6,17,4,1367,949,11,0,3,6,12,3,947,1093,14,0,0,9,11,6,2828,2787,25,3,0,9,50,2,793,562,2,0,0,10,29,4,1343,918,9,0,0,3,100,3,745,624,6,0,0,6,123.0,1.0,6.0,,,-66.0,182.0,3,2,3,0,5.0,56.0,-87.0,188.0,1,3,3,1,19.0,2077,0,4,1974,51,63
26126,1440065521,1,100,3,584,718,3,0,0,5,101,3,747,681,6,0,0,9,72,3,1002,1580,26,0,0,12,17,4,1941,1450,21,0,0,5,31,3,775,499,0,0,0,5,68,3,732,580,3,0,0,9,41,3,1034,1757,30,0,0,3,25,5,2098,1306,18,0,0,5,99,3,970,663,4,0,0,6,22,3,817,596,4,0,0,6,,,,,43.0,-81.0,236.0,1,2,2,1,-11.0,141.0,-74.0,181.0,0,2,2,0,43.0,2103,0,1572,2039,15,63
6435,1432991045,1,61,4,2169,1404,14,1,1,8,26,3,842,500,0,0,0,6,18,3,1260,1854,32,0,0,8,20,2,266,595,4,0,0,9,74,5,1890,1200,13,0,0,7,95,4,1177,1769,21,1,1,7,75,5,1984,1373,19,0,0,5,7,2,222,714,1,0,0,6,99,2,681,585,2,0,0,4,50,3,1041,561,2,0,0,7,210.0,1.0,5.0,,,-83.0,240.0,2,3,4,1,-15.0,,-78.0,,3,3,3,3,10.0,2627,1,2039,0,63,0
33270,1442235934,1,105,0,486,1007,1,3,1,9,21,0,1287,716,5,0,1,9,30,0,313,499,0,0,0,7,100,0,1009,1246,18,0,0,9,1,0,2411,2553,34,1,0,8,92,0,1576,1438,23,0,0,10,7,0,691,649,2,0,0,8,106,0,551,1148,16,0,1,10,11,0,1571,1228,12,0,0,7,55,0,1257,1312,20,0,1,11,,,,,66.0,-84.0,183.0,3,3,4,1,12.0,175.0,-83.0,221.0,7,2,1,1,27.0,2872,1,1830,1792,63,48
41535,1443661740,0,15,4,1282,1002,12,0,1,6,51,5,1964,1262,10,1,0,12,112,2,681,500,1,0,0,10,26,2,272,500,0,0,0,9,72,4,1486,1556,25,0,1,9,100,4,1199,815,3,1,0,7,86,3,573,1029,0,1,0,7,75,4,1359,1514,21,0,0,5,7,2,686,500,0,0,1,10,34,5,2052,1600,16,0,0,7,,,,,268.0,-84.0,266.0,7,4,4,1,-68.0,19.0,-84.0,259.0,5,2,2,1,29.0,2298,1,1974,0,63,0
24274,1439516833,1,75,4,1564,1061,11,0,0,7,67,4,1374,1393,22,0,0,8,102,3,851,814,3,1,0,7,26,2,729,668,2,0,1,8,39,5,1977,1559,8,2,0,8,13,5,2011,1392,17,0,0,5,62,2,440,500,2,0,1,7,25,2,341,538,1,0,1,7,106,3,1253,882,9,0,1,6,100,4,1176,1114,8,1,0,7,106.0,0.0,4.0,,118.0,-83.0,181.0,2,1,3,5,-40.0,50.0,-87.0,216.0,2,3,3,1,-13.0,2370,1,1974,1540,63,3
89514,1449022354,1,26,3,635,633,5,0,0,8,8,4,1716,1394,22,0,0,10,60,4,1078,946,9,0,0,7,74,5,1844,1635,16,1,0,9,62,2,628,605,1,0,0,7,30,3,1083,621,3,0,0,9,11,5,1887,1650,25,0,1,10,42,3,855,1396,21,0,0,9,7,1,118,550,2,0,0,9,97,3,1467,1045,11,0,0,7,249.0,0.0,3.0,6.0,,-85.0,264.0,0,4,2,1,-38.0,100.0,-87.0,230.0,4,3,3,3,-25.0,2049,1,1974,4,63,3
19920,1437827841,1,110,4,1308,1137,13,0,3,10,86,2,547,682,0,0,1,9,30,3,810,791,0,1,0,10,17,4,1697,1859,22,2,1,7,11,4,1162,1367,16,0,1,11,62,3,820,1091,5,1,1,7,52,5,2059,1886,22,2,1,9,85,3,1227,1549,22,0,1,10,71,2,724,675,0,0,0,9,39,5,2356,2463,25,3,0,7,-20.0,0.0,3.0,,-7.0,-84.0,184.0,5,5,2,1,-31.0,132.0,-76.0,207.0,3,3,2,1,142.0,1402,0,1536,1982,0,63
38932,1443280154,7,48,4,1253,1487,23,0,0,7,23,2,518,553,1,0,0,6,106,5,2038,1897,18,1,0,10,50,3,951,646,6,0,0,8,110,2,818,499,0,0,0,7,44,4,1502,1051,11,0,1,4,5,3,1083,910,7,0,0,8,56,4,1687,1050,13,0,0,7,85,4,1225,1820,32,0,0,8,68,3,914,523,1,0,0,5,,,,,150.0,-70.0,255.0,1,4,2,1,17.0,190.0,-86.0,198.0,0,3,2,1,-29.0,3233,1,548,256,63,52
25977,1440011568,7,81,3,894,1020,10,0,0,8,102,3,667,630,0,0,0,11,76,4,2089,1354,16,0,0,6,25,2,574,1129,1,3,1,7,55,4,1083,948,11,0,1,6,30,3,758,782,1,1,2,5,112,2,492,685,3,0,0,9,4,5,2371,1820,23,1,0,11,2,3,819,985,10,0,1,8,46,5,1831,1522,21,0,0,8,14.0,0.0,3.0,,152.0,-85.0,185.0,1,1,2,0,48.0,70.0,-75.0,,3,5,2,0,-20.0,2568,1,1798,0,51,0
113352,1450050593,1,112,3,750,583,2,0,0,8,97,2,893,1139,8,0,0,6,106,5,2169,1459,21,0,0,8,87,2,621,557,0,0,0,9,72,3,770,1373,21,0,0,9,71,4,1145,753,6,0,0,9,3,2,294,499,0,0,0,8,74,5,1813,1109,12,0,0,7,42,4,1586,1684,28,0,0,8,50,3,811,630,6,0,0,8,63.0,0.0,1.0,6.0,175.0,-87.0,277.0,1,3,1,0,89.0,,-83.0,277.0,1,4,2,0,-27.0,1458,0,0,1983,0,63
95116,1449279772,1,73,4,1603,2635,20,0,0,13,42,3,937,1472,20,1,0,10,68,4,952,851,4,0,0,11,16,2,1089,1130,9,1,0,8,100,3,948,798,7,0,2,10,47,5,2132,1347,18,0,0,9,50,1,117,569,1,0,1,12,59,3,1579,1324,13,0,1,9,8,4,1415,1661,14,2,0,9,7,3,931,790,0,0,0,10,172.0,1.0,8.0,4.0,,-88.0,235.0,3,4,4,2,-2.0,176.0,-78.0,180.0,4,4,4,1,-4.0,1037,1,2046,1983,63,63
57320,1446381078,1,31,4,1128,944,1,1,0,10,47,5,1792,1391,13,1,1,13,28,5,1971,1714,20,1,0,12,106,3,1210,1520,23,0,0,10,112,1,527,853,2,1,0,11,11,5,2259,2118,29,1,1,9,8,3,894,837,7,0,1,9,100,4,1237,1003,12,0,1,9,26,3,779,811,2,0,1,5,7,1,122,554,0,0,0,9,92.0,0.0,0.0,8.0,163.0,-86.0,189.0,5,5,4,1,-40.0,179.0,-86.0,274.0,6,5,2,0,-34.0,2337,0,1540,1846,3,63
70109,1447513875,1,106,4,1507,1636,28,0,0,6,30,3,863,832,1,1,0,10,100,3,1283,977,12,0,1,8,25,5,2232,1994,25,0,0,13,60,2,671,666,2,0,0,9,7,3,711,874,6,0,0,11,39,4,1676,1778,21,1,0,9,71,2,377,600,1,0,0,9,55,3,1283,939,11,0,0,10,11,4,1833,1000,10,0,1,7,125.0,1.0,6.0,2.0,132.0,-86.0,,4,4,3,1,-40.0,191.0,-70.0,219.0,3,2,2,1,-10.0,5260,0,512,260,0,51
52088,1445383172,7,28,3,1069,1208,14,0,0,5,50,3,835,540,1,0,1,8,52,5,2069,1247,18,0,0,5,19,4,1190,1584,24,0,0,7,91,3,747,557,0,0,0,2,11,5,1882,1509,25,0,0,8,15,4,1180,1582,18,1,0,8,30,3,890,708,1,0,0,8,31,1,480,536,1,0,0,5,29,5,1904,1312,19,0,0,9,182.0,1.0,6.0,1.0,45.0,-68.0,286.0,1,3,2,0,-20.0,60.0,-86.0,182.0,0,4,2,1,-2.0,2651,0,0,1584,0,15
34742,1442606316,1,51,3,1089,671,4,0,0,6,12,3,892,1747,32,0,0,4,21,5,2034,1462,21,0,0,6,84,2,464,604,2,0,0,10,50,3,892,500,1,0,0,8,25,5,2082,1302,16,0,0,8,68,1,328,500,0,0,0,10,1,3,1467,1673,28,0,0,5,7,2,369,539,1,0,0,6,85,4,1237,994,12,0,0,7,,,,,167.0,-87.0,,2,0,2,1,-3.0,154.0,-85.0,250.0,4,3,3,1,-59.0,2793,1,1956,1796,63,51
50748,1445135478,7,32,4,1513,1718,26,0,0,7,112,2,560,557,0,0,0,9,69,2,712,735,5,0,0,7,76,4,1666,1165,16,0,0,9,86,2,493,527,1,0,1,6,29,3,1275,899,9,0,0,5,84,3,724,677,0,0,0,9,47,5,1939,1385,21,0,0,13,68,3,742,843,11,0,0,7,72,3,1269,1849,25,1,0,15,-5.0,1.0,9.0,4.0,,-84.0,182.0,0,3,2,1,9.0,,-80.0,181.0,3,4,2,1,3.0,3225,0,0,1796,0,51
77967,1448423337,1,72,4,1577,1426,19,0,1,10,11,4,1518,1309,17,0,1,9,50,3,663,897,5,0,1,11,68,2,501,585,2,0,1,9,51,5,1714,1414,14,0,1,8,25,5,2075,1975,22,1,0,13,85,3,969,1159,10,1,0,11,87,3,820,928,0,1,0,12,8,4,1440,1341,16,1,0,12,112,3,957,1222,1,1,0,8,91.0,1.0,5.0,1.0,69.0,-85.0,238.0,7,4,3,0,-41.0,99.0,-85.0,,4,5,2,1,27.0,1538,0,1574,2036,15,63
96218,1449326174,1,60,3,651,499,0,0,0,4,72,3,1163,1543,25,0,0,8,50,2,323,499,0,0,0,9,11,5,1784,1160,14,0,1,7,29,4,1821,1347,20,0,0,8,51,3,986,747,6,0,0,3,39,5,2349,1834,18,1,0,6,112,3,735,608,3,0,0,9,67,4,1449,1296,19,0,0,7,25,2,670,753,1,0,0,7,155.0,1.0,6.0,3.0,270.0,-80.0,252.0,2,2,2,0,16.0,156.0,-86.0,184.0,3,5,2,1,-3.0,2365,1,2038,0,63,0
10358,1434494472,7,87,3,625,500,0,0,0,7,74,5,1907,1017,10,0,0,5,85,4,1037,950,10,0,2,7,75,2,406,629,3,0,0,8,93,3,1078,1542,25,0,1,11,25,2,717,961,2,1,0,8,96,3,1270,963,4,1,0,8,72,4,1700,1706,36,1,0,11,26,2,432,753,1,0,0,7,39,5,2341,1408,16,0,0,6,46.0,1.0,6.0,,,-84.0,238.0,2,1,2,1,23.0,30.0,-81.0,180.0,2,5,2,0,91.0,3380,0,0,1798,0,63
66318,1447215377,1,56,3,882,1297,19,0,0,8,112,2,647,538,1,0,0,12,29,3,890,676,6,0,0,3,30,2,563,499,0,0,0,6,11,5,1995,1687,24,0,0,10,7,2,415,562,3,0,0,11,74,5,1876,1257,16,0,0,8,55,3,1021,862,9,0,0,6,50,3,879,499,0,0,0,8,67,3,1057,1591,26,0,0,4,,,,,141.0,-86.0,292.0,2,2,2,1,-2.0,,-84.0,202.0,0,2,2,2,-31.0,1785,1,2047,1536,63,0
35055,1442678296,0,1,3,1170,920,8,0,0,8,7,3,855,910,6,0,0,9,25,5,2286,1789,22,1,0,6,49,3,1161,1020,11,0,0,3,5,3,1030,1383,2,2,0,11,26,2,739,670,4,0,1,7,87,3,839,540,1,0,1,8,12,3,1211,1005,12,0,0,8,96,4,1242,1318,17,0,0,8,74,5,2090,1445,22,0,1,7,,,,,161.0,-83.0,,2,3,1,0,-15.0,,-86.0,234.0,1,4,2,0,99.0,2637,1,1975,256,63,48
28287,1440736316,7,42,3,1019,1574,25,0,1,5,50,3,895,540,1,0,0,7,98,4,1488,1386,20,0,1,7,86,3,719,818,2,1,0,10,46,5,1899,1209,15,0,0,8,95,4,1310,1167,15,0,0,8,112,1,224,536,0,0,1,9,57,3,740,612,2,0,0,8,29,4,1429,1046,9,1,0,5,17,5,2141,1762,18,1,0,7,-23.0,1.0,9.0,,136.0,-80.0,,1,1,4,1,23.0,73.0,-88.0,299.0,1,3,3,1,13.0,3236,1,0,262,0,51
71325,1447664714,7,81,3,916,907,10,0,1,8,112,2,337,599,0,0,0,5,26,3,772,499,0,0,0,7,110,3,1021,586,2,0,1,6,39,4,1816,1207,17,0,1,5,59,3,815,1500,19,1,0,9,100,5,2227,1428,13,1,0,10,27,3,795,850,1,1,0,9,73,4,1528,1848,14,0,0,5,50,3,658,622,1,0,0,7,-2.0,1.0,7.0,4.0,125.0,-83.0,203.0,1,3,2,0,-27.0,125.0,-81.0,,0,4,2,0,-32.0,2008,0,0,2046,0,63
71036,1447621388,7,41,3,1019,1038,13,0,0,3,59,4,1214,1223,6,1,1,10,57,3,887,546,1,0,1,10,12,3,887,784,7,0,0,10,21,3,1019,772,6,0,0,5,29,5,1740,1442,2,1,1,10,4,3,1024,1366,12,1,0,8,30,3,784,537,1,0,0,7,8,4,1518,942,19,0,0,6,5,3,1080,661,3,0,0,8,120.0,1.0,5.0,1.0,,222.0,,7,4,2,0,-1.0,,-85.0,,0,2,0,0,,3007,1,1844,0,63,3
75937,1448285873,1,112,4,1149,1217,7,1,1,9,62,3,648,666,0,0,0,9,39,4,1827,1351,17,0,0,10,106,3,706,1029,6,0,1,11,55,4,1361,1632,19,1,0,8,50,3,1098,890,6,0,1,8,7,1,175,499,0,0,1,9,59,5,2167,1434,23,0,0,7,51,4,1360,1669,15,2,0,8,11,5,1851,1739,26,0,0,8,95.0,0.0,4.0,6.0,162.0,-83.0,188.0,5,4,2,1,-65.0,125.0,-82.0,248.0,3,4,1,1,21.0,1566,0,1540,2038,3,63
14632,1436251007,1,5,1,414,500,0,0,1,10,11,5,2294,1965,15,2,0,13,7,2,667,596,1,0,1,7,88,3,1616,1030,10,0,1,10,52,4,1279,1758,30,0,1,12,30,2,352,1046,1,1,0,13,29,3,873,920,4,0,0,4,74,4,1595,1337,16,0,2,8,22,3,1155,1026,5,1,0,8,4,4,1850,2135,25,2,0,10,-26.0,1.0,5.0,,161.0,-83.0,,8,2,2,1,39.0,,-84.0,226.0,3,5,4,0,-42.0,2665,1,1983,1024,63,0
61341,1446882382,1,25,3,952,1154,3,2,0,13,70,4,1466,1353,20,0,0,9,11,4,2084,2100,27,1,0,10,29,2,588,591,2,0,0,5,7,1,229,554,0,0,0,8,43,4,1506,1137,12,0,1,6,72,4,1530,1516,24,0,0,7,26,3,743,733,0,0,1,9,85,4,967,995,5,0,1,10,112,1,569,535,2,0,0,9,,,,,132.0,-76.0,229.0,1,3,3,1,11.0,174.0,-78.0,,7,4,3,1,-8.0,2724,1,1952,0,63,3
28298,1440737946,0,52,4,1282,865,9,0,1,6,72,4,1836,1510,22,0,0,11,88,2,377,601,3,0,0,8,29,4,1831,619,3,0,0,3,5,3,731,828,6,0,0,9,4,3,1055,1695,28,0,0,8,71,3,1205,839,7,0,0,8,7,2,418,500,0,0,0,8,86,3,766,580,0,0,0,9,39,5,2015,1817,18,1,0,8,279.0,1.0,9.0,,,-86.0,182.0,1,3,2,1,-10.0,137.0,-86.0,,0,3,2,1,-9.0,3178,1,1796,0,51,0
76265,1448313216,1,73,4,1525,1966,13,0,2,6,8,5,1983,1777,29,0,0,9,21,4,1609,1777,22,1,0,7,7,2,571,575,2,0,0,9,60,3,1185,1155,4,1,0,4,31,3,808,965,0,1,0,10,106,4,1438,834,8,0,1,10,11,5,2203,2051,22,1,0,9,86,2,630,832,1,0,1,11,28,4,1573,899,10,0,0,7,202.0,0.0,2.0,6.0,1.0,-84.0,214.0,2,4,3,2,-6.0,177.0,-86.0,180.0,6,4,4,1,-28.0,3336,0,0,516,0,11
17724,1437098190,1,61,5,2547,3123,11,8,2,7,46,5,1986,1548,24,0,0,9,64,1,231,660,4,0,0,9,17,4,1387,1659,24,0,0,10,20,3,970,714,4,0,0,6,75,2,552,518,1,0,3,7,30,3,601,848,3,1,3,8,4,4,1589,2009,20,1,2,10,22,5,1637,1207,15,0,0,4,7,5,1976,830,8,0,0,8,133.0,1.0,6.0,,119.0,-86.0,197.0,3,2,2,1,16.0,35.0,-81.0,,5,3,2,1,-14.0,2604,1,2038,0,63,0
71595,1447705081,1,87,3,616,591,4,0,0,8,75,5,1862,1317,20,0,0,6,11,5,2044,1611,26,0,0,7,28,3,829,583,2,0,0,6,31,3,761,554,0,0,0,8,84,2,449,500,0,0,0,6,112,2,460,500,0,0,0,8,15,3,1057,1584,26,0,0,9,21,5,1781,1359,17,0,0,6,51,3,1201,633,3,0,0,5,,,,,116.0,-84.0,208.0,2,4,3,1,-38.0,135.0,-86.0,244.0,0,2,2,0,-4.0,1486,1,1974,1828,63,63
1801,1431164172,1,50,3,887,1172,2,1,1,14,12,3,1611,2362,25,3,0,13,5,3,754,962,2,0,0,10,71,3,1514,1068,13,0,0,9,74,4,1845,1289,17,0,2,7,72,3,678,973,3,0,0,6,27,3,736,812,6,0,2,9,53,5,1782,1213,14,0,0,13,45,4,1116,1206,9,1,1,9,44,5,2536,2361,28,2,1,11,110.0,0.0,1.0,,,-86.0,240.0,6,6,3,1,70.0,138.0,-80.0,186.0,8,5,3,0,-23.0,1950,1,1974,1796,63,59
29206,1441019132,7,86,2,545,675,2,0,0,10,72,3,977,1451,12,2,0,11,68,2,616,617,1,0,0,4,85,5,2229,1759,22,1,0,10,106,5,2060,1573,16,1,0,6,3,2,572,549,1,0,2,8,112,2,364,499,0,0,0,7,11,5,1794,1535,23,0,1,7,7,4,1449,940,7,0,1,8,12,3,914,1211,14,0,0,9,4.0,0.0,1.0,,156.0,-85.0,182.0,2,4,3,1,-9.0,118.0,-81.0,251.0,2,3,2,2,-15.0,1771,1,1975,262,63,51
32886,1442148251,1,75,2,545,577,0,0,0,7,11,5,2210,1581,24,0,0,8,42,3,961,1494,20,1,0,7,55,4,1355,999,11,0,0,7,7,3,866,562,0,0,1,10,17,5,1996,1419,19,0,0,6,96,4,1392,1473,24,0,0,4,47,3,1039,1122,11,0,1,12,30,3,821,500,0,0,0,8,85,3,525,913,3,1,0,8,,,,,182.0,-85.0,282.0,2,3,3,1,-14.0,169.0,-81.0,182.0,2,3,2,0,-15.0,2480,0,1540,1982,11,63
91494,1449120338,0,26,3,760,537,1,0,0,7,74,4,1613,1262,14,1,1,5,15,3,650,827,7,0,2,9,84,3,880,812,5,0,1,8,94,4,1464,1462,21,0,0,10,31,3,1011,564,0,0,0,5,20,2,442,692,0,0,1,8,46,5,2297,1695,15,1,0,5,60,4,1350,1328,12,2,0,9,106,3,1032,1706,19,1,0,8,7.0,1.0,9.0,2.0,82.0,-85.0,,2,2,0,0,,1.0,-83.0,,1,5,2,0,-28.0,1951,0,256,1854,48,63
13777,1436010197,1,11,4,1439,1767,30,0,0,14,71,4,1134,1049,5,1,1,6,39,5,2337,1913,28,0,0,8,26,2,510,555,0,0,0,10,20,2,500,585,5,0,0,6,4,4,1408,1924,26,1,0,8,100,5,1921,1010,10,0,1,6,21,2,423,544,1,0,0,8,7,2,643,566,0,0,0,8,87,2,506,732,5,0,0,9,182.0,1.0,5.0,,123.0,-81.0,259.0,5,4,2,1,-45.0,115.0,-86.0,228.0,2,3,2,1,-5.0,2065,1,2046,1792,63,48
109712,1449892097,1,71,2,475,552,0,0,0,7,11,5,2230,1829,30,0,0,8,28,4,1696,1043,12,0,0,8,70,4,1455,1760,18,2,0,13,87,2,659,856,7,0,0,10,110,3,969,993,12,0,0,11,100,2,577,820,7,0,2,8,62,2,405,500,1,0,0,7,47,4,1862,1575,26,0,0,9,46,5,1945,1397,18,0,0,8,173.0,0.0,3.0,6.0,161.0,-80.0,202.0,0,5,2,2,-66.0,153.0,-87.0,,3,5,2,1,-35.0,1563,0,1568,1959,63,63
12418,1435493650,1,36,5,2179,1756,28,0,0,8,71,2,584,709,0,0,1,5,38,4,1220,705,5,0,0,3,68,2,611,811,3,0,0,9,39,3,975,1661,17,2,1,10,100,3,773,931,0,1,0,5,47,3,1105,1350,21,0,0,9,87,2,696,520,1,0,0,9,104,5,2156,1488,20,0,0,7,17,3,895,1286,11,1,2,8,126.0,1.0,9.0,,126.0,-84.0,257.0,3,5,2,1,-38.0,66.0,-82.0,201.0,5,4,2,0,-21.0,1490,1,1982,1956,63,63
83894,1448737886,7,29,4,1562,697,4,0,0,13,86,3,980,1094,4,1,1,8,89,2,604,924,0,1,0,9,97,5,1842,1403,18,0,1,6,54,3,932,1503,15,1,1,7,31,3,1137,499,0,0,2,8,85,4,1254,1258,3,2,0,10,71,3,1069,1234,11,0,1,4,13,5,2254,1464,17,1,0,6,59,4,1708,1654,26,0,0,8,165.0,0.0,4.0,5.0,32.0,-85.0,211.0,4,2,2,0,-13.0,169.0,-85.0,229.0,2,3,2,0,-27.0,1860,0,0,1975,0,63
111314,1449953923,1,11,4,1899,1589,23,0,0,8,112,2,340,580,3,0,1,12,71,3,636,735,3,0,0,7,15,5,2131,1204,17,0,0,4,110,3,771,1061,5,1,1,10,3,3,931,916,1,0,0,10,55,3,944,956,11,0,0,8,25,2,571,817,1,0,1,7,72,3,1238,1716,19,2,0,12,73,4,1788,2372,16,0,0,9,141.0,0.0,4.0,7.0,153.0,-85.0,291.0,4,4,2,1,16.0,40.0,-85.0,,1,4,3,1,16.0,2721,1,1972,1536,63,0
112135,1449987698,1,30,3,568,718,0,1,0,10,55,4,1368,1302,16,0,0,11,8,4,1384,1082,13,0,2,12,71,3,1085,1292,2,2,0,8,39,4,1234,1168,14,0,0,7,19,3,963,1086,12,0,0,7,60,3,1088,897,6,0,0,7,69,4,1730,1677,13,2,2,12,1,5,2007,1466,22,0,0,7,3,2,606,499,0,0,1,9,2.0,0.0,3.0,7.0,164.0,-84.0,266.0,6,4,1,0,19.0,169.0,-82.0,,2,4,4,0,28.0,1572,1,2046,1796,63,51
111457,1449958987,7,93,3,1229,1111,15,0,0,9,64,3,614,499,0,0,0,8,112,2,246,499,0,0,0,7,28,3,848,541,1,0,0,3,21,5,2053,1229,13,0,0,7,74,5,2076,1372,17,0,0,9,38,3,964,690,4,0,0,6,50,3,877,499,0,0,0,6,3,2,669,579,3,0,0,10,18,3,990,1862,33,0,0,9,,,,,188.0,-85.0,283.0,1,2,2,0,14.0,,-85.0,288.0,2,3,2,0,-41.0,2183,1,1982,0,63,0
63986,1447062567,1,21,3,1342,1517,25,0,1,5,99,4,1759,1086,14,0,0,7,7,2,470,499,0,0,0,9,11,4,1542,918,8,0,2,8,112,3,888,925,1,1,1,10,39,5,2236,1892,21,1,0,12,106,4,1279,1361,21,0,0,9,87,3,768,499,0,1,0,8,55,4,1462,1363,13,1,1,9,71,3,1027,1441,3,1,0,12,164.0,1.0,9.0,3.0,145.0,-86.0,204.0,4,1,2,1,-19.0,183.0,-77.0,270.0,1,3,2,0,-36.0,4699,1,1280,4,52,3
22269,1438702474,0,100,3,934,625,3,0,2,7,26,1,727,665,2,0,1,8,56,4,1179,1230,17,0,0,11,89,2,511,558,0,0,0,8,4,4,1269,910,10,0,1,8,50,2,602,691,1,0,0,9,72,3,1189,1545,23,0,0,8,110,4,1434,990,4,0,0,9,15,5,2259,2093,17,2,0,10,30,3,784,901,0,2,0,8,51.0,1.0,8.0,,,8.0,,6,2,3,1,45.0,53.0,-87.0,181.0,2,5,3,0,,3051,1,260,0,51,0
18355,1437270262,0,4,3,866,1061,9,1,0,8,52,5,1980,1176,15,0,1,5,64,2,643,638,1,0,1,9,87,3,744,689,2,0,0,7,51,4,2066,1047,10,0,0,8,97,5,2027,1579,26,0,0,6,26,2,605,955,1,0,0,8,7,2,839,886,2,0,0,10,8,3,785,1197,5,2,1,6,2,5,1960,1056,13,0,0,10,6.0,1.0,8.0,,229.0,-84.0,,2,4,2,0,-8.0,79.0,-79.0,,1,2,3,1,27.0,3157,1,1974,0,63,0
56079,1446104189,1,72,3,991,1096,25,1,1,8,21,4,1522,946,10,0,1,10,89,2,336,499,2,0,0,11,74,5,2037,982,12,0,0,7,84,2,546,739,1,0,0,7,39,5,2074,1205,13,0,0,8,85,3,1155,1082,11,0,0,7,42,4,1325,1697,18,1,0,10,64,3,967,1133,8,1,1,9,87,4,1301,754,5,0,0,12,72.0,1.0,7.0,1.0,,-77.0,297.0,4,4,3,1,-18.0,170.0,-81.0,200.0,0,3,3,2,13.0,2499,0,4,2038,3,63
19608,1437711747,7,71,2,482,704,0,0,0,6,85,4,1717,1719,7,2,2,8,94,4,1686,1608,24,0,0,12,11,4,1879,1339,15,1,1,8,27,3,788,1069,0,0,0,13,20,2,238,532,0,0,1,8,110,5,1883,1019,12,0,0,8,112,3,672,874,3,1,1,7,47,5,1931,1731,19,1,1,10,72,4,1269,1758,25,1,0,15,4.0,1.0,7.0,,102.0,-84.0,251.0,5,5,3,0,-21.0,146.0,-78.0,,4,3,2,0,-17.0,2611,1,1958,0,63,3
